author_id,text,geo,created_at,retweets,replies,likes,quote_count,brand
1326426567690629120,"All I want to hear is “sent goddess” 

PayPal: ask

Revolut: @missmiaax

Cashapp: £missmiaax 

Bank: 774042   49068662 

Uk Amazon and ASOS gift cards: mia.pilay@gmail.com 

Findom asiangoddess finsub worshipme homewrecker blackmail cuck sissy footfetish hairfetish https://t.co/RPY8aDc9ps",,2021-12-07 11:58:31+00:00,1,0,3,0,asos
1081861320457236480,@ladyfadumaa @ASOS @ASOS_Brum Wtf that’s strange,,2021-12-07 11:50:59+00:00,0,0,0,0,asos
1443179070142009344,S gtfo with your ‘hey’ I don’t speak broke. Send my ASOS GC and £20 for pi’ssing me off you useless waste of space. Or kindly fu’ck off.,,2021-12-07 11:49:59+00:00,1,0,1,0,asos
41597911,"@ASOS_UK having some issues with a return, can’t get on your live chat and I emailed your customer service email and it sent a automatic notification reply, can anyone help me?",,2021-12-07 11:49:35+00:00,0,0,0,0,asos
904312019528056833,@coco_rxh @ASOS @ASOS_Brum Sis I’m giving up,,2021-12-07 11:46:16+00:00,0,1,0,0,asos
904312019528056833,@coco_rxh @ASOS @ASOS_Brum Live chat is not even working lmaoooo,,2021-12-07 11:45:51+00:00,0,1,0,0,asos
85729663,@ASOS_Us please get a better contact system. Your processing time is out of control and chat agents are not the most pleasant to work with.,{'place_id': '300bcc6e23a88361'},2021-12-07 11:44:03+00:00,0,0,0,0,asos
1287085341258768385,@Hermesparcels are THE most useles fucking company about. So offputting buying from companies that use them  shock horror my @ASOS parcel is delayed with no timeframe on when it’ll be delivered. RAGINNNNNN ,,2021-12-07 11:42:15+00:00,0,0,0,0,asos
34933149,"Dakota Hills,CO (C99) ASOS reports gust of 50 knots (57.5 mph) from WNW @ 1135Z -- KC99 071135Z AUTO 30033G50KT 10SM CLR M07/M10 A2977 RMK AO2","{'place_id': 'e21c8e4914eef2b3', 'coordinates': {'type': 'Point', 'coordinates': [-105.55333333, 39.86888889]}}",2021-12-07 11:42:06+00:00,0,0,0,0,asos
1011219284163473409,Check out this listing I just added to my #Poshmark closet: ASOS High Rise Skinny Piped Front Split Raw Hem Jeans Size 24. https://t.co/Ikr0BiEv82 #shopmycloset @poshmarkapp,,2021-12-07 11:41:10+00:00,0,0,0,0,asos
1011219284163473409,Check out this listing I just added to my #Poshmark closet: ASOS Velvet Maternity pants size 6. https://t.co/Unc9l5wP2k #shopmycloset @poshmarkapp,,2021-12-07 11:41:06+00:00,0,0,0,0,asos
2503926172,I think @ASOS IS openly mocking me now with emails about premium next day delivery for Christmas gifts!! IM STILL WAITING FOR A TOP I ORDERED LAST MONTH!!!,,2021-12-07 11:37:04+00:00,0,0,0,0,asos
763297778508435456,@ASOS ordered from you on the 25th November and still no sign of my order? You’ve emailed to ask me to review it though ,{'place_id': '791e00bcadc4615f'},2021-12-07 11:35:42+00:00,0,0,0,0,asos
354200871,@ASOS_UK hi pls. can u help me with my refund. I returned my item 17th nov. I have not received any refund yet and ur only customer care in chat is useless always busy!! Pls reply on Dm i will send my receipt of return.,,2021-12-07 11:28:57+00:00,0,0,0,0,asos
1396484267409035267,"@outdoorperscrip I’ve spent a year or so going through this. I feel too old for it but ASOS has such an easy returns process that I just kept buying more than one size &amp; style. I hate high waisted, but surprisingly the 1 I kept is that because it’s super soft. Sizing was crazy tho.",,2021-12-07 11:26:52+00:00,0,0,1,0,asos
1286079815091658754,asos has been my fav (and pretty much only) place to shop since i was 11,,2021-12-07 11:26:38+00:00,0,0,1,0,asos
83593558,"@YodelOnline shocking service for an @ASOS delivery.  Yodel never attempted delivery, wanted more details we sent same day. It’s never left the depot since and now 3 days later, being returned to retailer.  How can you conduct business like this? @ASOS need to dump you!",,2021-12-07 11:24:20+00:00,1,1,1,0,asos
397343064,My orders are ALWAYS late when @ASOS uses @YodelOnline Such a pain in the ass cus getting through to someone is the worst,,2021-12-07 11:23:18+00:00,0,1,1,0,asos
362490837,Impressed by the offer of ASOS vouchers - should go down well with members aged 16-24... https://t.co/eW331yQnsl,,2021-12-07 11:18:57+00:00,0,0,0,0,asos
2761658147,Playing with international students is peakthem lots do shopping as a hobby and not even asos shopping,,2021-12-07 11:17:15+00:00,0,0,0,0,asos
355376675,"Hello @ASOS, last year’s winter collection was way more impressive. What’s going on with you lot?",,2021-12-07 11:16:49+00:00,0,0,0,0,asos
224173394,"@ASOS Your customer care chat is not working and you have no phone number but I have been sent incorrect item and then incorrectly refunded and need to talk to someone, please help.",,2021-12-07 11:15:48+00:00,0,0,0,0,asos
127618593,and 'complaints' procedure is a joke (ie there isn't one). Person I spoke to on live chat was rude. Won't be using Asos again,,2021-12-07 11:15:25+00:00,0,0,0,0,asos
1455144081760395270,"@nborlandx @ASOS @beautybay @cultbeauty @Hermesparcels Hey How Dazzling, allow us to send you a Necklace,rings,bracelets and other lovely goodies from our outlet . Message us ",,2021-12-07 11:14:50+00:00,0,0,0,0,asos
